,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
3948,East Asia & Pacific,EAS,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,71.79379554575357,,,,,72.6710915116353,,,,,73.60724136153414,,,,,74.81394696981171,,,229
3952,Europe & Central Asia,ECS,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,69.94772196352203,,,,,70.90758527663395,,,,,74.16842465758856,,,,,74.92238186487344,,,229
3965,Latin America & Caribbean,LCN,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,64.78351544363275,,,,,65.2319306864859,,,,,61.36728096992714,,,,,65.1979972098279,,,229
3972,Middle East & North Africa,MEA,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,75.20161658201647,,,,,73.35422759490349,,,,,75.412799828589,,,,,70.5810889710087,,,229
3983,South Asia,SAS,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,60.310353620618066,,,,,60.492599031733754,,,,,64.10354650331381,,,,,66.21474016739923,,,229
3985,Sub-Saharan Africa,SSF,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,29.595232294073234,,,,,28.483431944934054,,,,,33.80140654906461,,,,,37.20532404384472,,,229
4177,East Asia & Pacific,EAS,"Children out of school, primary, female",SE.PRM.UNER.FE,5362776.0,4708577.0,2533860.0,2718400.0,2844816.0,4697266.0,4960987.0,3863703.0,3726941.0,3380772.0,3041212.0,2635237.0,2867453.0,3055246.0,3086232.0,,,,223
4181,Europe & Central Asia,ECS,"Children out of school, primary, female",SE.PRM.UNER.FE,973582.0,741082.0,599874.0,667794.0,672664.0,859836.0,814528.0,772642.0,706674.0,716600.0,639105.0,623363.0,638992.0,622427.0,691112.0,,,,223
4194,Latin America & Caribbean,LCN,"Children out of school, primary, female",SE.PRM.UNER.FE,1267631.0,1256447.0,1279515.0,1573514.0,1448196.0,1293012.0,1445958.0,1576944.0,1340258.0,1228925.0,1226388.0,1243486.0,1326326.0,1665257.0,1712949.0,,,,223
4200,Middle East & North Africa,MEA,"Children out of school, primary, female",SE.PRM.UNER.FE,3998118.0,3421650.0,2914349.0,2590342.0,2300510.0,2230440.0,2131954.0,1855283.0,1739063.0,1601866.0,1331083.0,1289235.0,1209035.0,1383037.0,1505244.0,,,,223
4211,South Asia,SAS,"Children out of school, primary, female",SE.PRM.UNER.FE,22010168.0,21479282.0,20409804.0,14178624.0,12183112.0,10616184.0,9154964.0,7420856.0,6812397.0,6736204.0,6446478.0,6528379.0,6140726.0,5893541.0,5854643.0,,,,223
4213,Sub-Saharan Africa,SSF,"Children out of school, primary, female",SE.PRM.UNER.FE,23909532.0,23333958.0,22969328.0,22069188.0,21398548.0,20490016.0,19707104.0,19093852.0,18696808.0,18807628.0,19238428.0,18880256.0,18580164.0,18483448.0,18537240.0,,,,223
4400,East Asia & Pacific,EAS,"Children out of school, primary, male",SE.PRM.UNER.MA,5238904.0,4610479.0,2385143.0,2401615.0,3810984.0,4546577.0,4853949.0,3887546.0,3714047.0,3346456.0,3466139.0,3533197.0,3385570.0,3612136.0,3402434.0,,,,223
4404,Europe & Central Asia,ECS,"Children out of school, primary, male",SE.PRM.UNER.MA,809990.0,565251.0,425878.0,499045.0,526618.0,770506.0,743655.0,748730.0,667842.0,718205.0,652279.0,645155.0,673362.0,647670.0,731919.0,,,,223
4417,Latin America & Caribbean,LCN,"Children out of school, primary, male",SE.PRM.UNER.MA,1288111.0,1137520.0,1002946.0,1211878.0,1299146.0,1595927.0,1793005.0,1915925.0,1390850.0,1450216.0,1387085.0,1325858.0,1657088.0,1794206.0,1920227.0,,,,223
4423,Middle East & North Africa,MEA,"Children out of school, primary, male",SE.PRM.UNER.MA,2679827.0,2150596.0,1737181.0,1567359.0,1293943.0,1249946.0,1203423.0,1083407.0,1008845.0,903840.0,684283.0,614079.0,570619.0,826584.0,953208.0,,,,223
4434,South Asia,SAS,"Children out of school, primary, male",SE.PRM.UNER.MA,11633846.0,12083707.0,12006945.0,11319331.0,9223182.0,7720138.0,6787247.0,5335402.0,6241552.0,7527394.0,6582651.0,7234398.0,6070321.0,5751780.0,5467766.0,,,,223
4436,Sub-Saharan Africa,SSF,"Children out of school, primary, male",SE.PRM.UNER.MA,20294914.0,19828284.0,19411734.0,18577068.0,18195180.0,17359274.0,16935232.0,15386937.0,15372570.0,15695638.0,16276876.0,15807331.0,15712629.0,15551901.0,15597196.0,,,,223
4622,East Asia & Pacific,EAS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,75.25623314631613,,,,,,,,,,,,80.45166151382341,,,,,,208
4640,Middle East & North Africa,MEA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,57.65568979342282,,,,,,,,,,,,61.20799619371088,,,,,,208
4651,South Asia,SAS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,45.488668549827786,,,,,,,,,,,,52.93382434592906,,,,,,208
4653,Sub-Saharan Africa,SSF,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,22.03788471966905,,,,,,,,,,,,26.466535492974376,,,,,,208
4830,East Asia & Pacific,EAS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,74.40889849658852,,,,,,,,,,,,,,,,,,200
4848,Middle East & North Africa,MEA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,50.48177818890322,,,,,,,,,,,,50.31755531140729,,,,,,200
4858,South Asia,SAS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,39.95578487001876,,,,,,,,,,,,45.93543055162874,,,,,,200
4860,Sub-Saharan Africa,SSF,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,15.771498617399025,,,,,,,,,,,,23.668994181704,,,,,,200
5031,East Asia & Pacific,EAS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,34.44712651366221,33.38953483738927,32.516814334634816,31.85211415648042,30.301876654575572,28.684609740906037,27.694580184915466,26.479850376870953,25.00228577181854,23.9178394014213,23.367132636920882,22.695257930248033,21.788599590903825,20.64869068898565,20.05469477450701,19.18544914655768,18.521561499571757,17.771600844767608,232
5035,Europe & Central Asia,ECS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,5.4329916571539805,5.539535133257594,4.946694110505172,4.8170807870186225,3.9988870205546028,3.765815925182728,3.732417680824334,3.659041309928622,3.7306929902767383,3.712816053906165,3.805500024724047,3.845757503186652,3.8138392775549184,3.7524641081102885,3.617367917924169,3.4289339415751545,3.179480508008992,3.1452828414097898,232
5048,Latin America & Caribbean,LCN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,9.190646441287939,9.271415844290953,10.12961618931981,9.888236826693726,9.923642532466607,9.655390652914164,8.936415585353245,8.641916076632791,7.995590835797483,8.25227487543268,7.7857890896077855,7.3173152305438816,7.106333550299778,6.7087223401073866,6.483570498025613,6.418139932606912,6.049072344425102,6.222568013717817,232
5055,Middle East & North Africa,MEA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,27.07986029031764,23.21083221053034,22.862479988194913,24.060226996883806,26.609038357018942,26.618530719641555,25.49638609321229,24.923331869537748,23.673255691637284,22.127410905238772,21.155416056514454,21.290813204461447,18.83913502383542,19.351896770041865,19.425022665734478,20.19848292063686,19.345919368594878,19.07522639442377,232
5066,South Asia,SAS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,43.293570695013386,42.591658896846745,44.73953165100946,44.59469208938103,46.350441517461974,45.73048217117015,42.395971461094014,41.967414810633436,41.1389992058886,40.47888121703044,39.86060222107006,38.54603165289469,37.8031020290224,37.019842950290816,36.445386453250336,35.639128679139205,34.70092441180436,33.892785830670945,232
5068,Sub-Saharan Africa,SSF,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,30.34114438711789,29.091162087915915,31.096087083666717,30.512840742516516,29.65807526202866,28.31928281184095,28.97273027383821,30.617273802252413,29.30151756794611,27.886694792147036,29.439288328983444,29.98054612315323,29.06709690716837,29.00528634820305,22.0330681691716,22.02172838433493,21.777300950167323,21.573497066569537,232
5263,East Asia & Pacific,EAS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,10.829147378191855,10.333820744901557,9.871916658669887,9.357225393577645,8.673548703795262,7.944037177187479,7.3359747048022,6.930155535773124,6.2984709755202175,5.881591214722625,5.646228983465567,5.302157586335866,5.036356037459604,4.773015998881457,4.6720059913745215,4.3390020011981125,4.13458811457886,3.917614650183311,232
5267,Europe & Central Asia,ECS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,2.2078758318360068,2.2500433144724306,2.017800393343796,1.9476832516245557,1.6356429887086614,1.5810717201844429,1.5939729438786097,1.5262643745113134,1.5977442842935303,1.6677526426704572,1.6716238925261664,1.6362550307054216,1.624003705573396,1.6058669980793059,1.6243530359465934,1.5455080317437644,1.4756430138468828,1.4574594786492294,232
5280,Latin America & Caribbean,LCN,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,5.406549818631369,5.469605132464111,5.701230404073961,5.546984932409264,5.487903959809235,5.121908764144495,4.742011975587483,4.569998180591595,4.14446300896612,4.136166765214125,3.9523371375618703,3.7770601986217143,3.5182568448964266,3.3305114655176857,3.0054441964127165,3.017783174555849,2.8056678340781502,2.889198649786795,232
5287,Middle East & North Africa,MEA,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,8.583806086446428,7.75391820841613,7.568071812642512,7.590331633196851,7.639566422220348,7.429506135949928,6.669374379689348,6.415485500138273,6.021789800854932,5.765788555059885,4.8116283295809685,4.383589595053591,3.904159041839048,3.61084910353181,3.5884896045572483,3.643792950000547,3.460625161922122,3.4033485018842984,232
5298,South Asia,SAS,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,13.268746998620188,15.50249368054322,15.013564628654663,15.158485091254573,14.372465057058571,13.85526301693876,13.287087357371005,12.71963430511026,11.88483281490594,11.677227124311695,11.392958239302446,10.522216233089823,10.113636083618397,9.957530773421055,9.614124073971494,9.262437946022937,8.940578711828744,8.50783926630014,232
5300,Sub-Saharan Africa,SSF,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",SL.FAM.WORK.MA.ZS,14.170234174735644,13.62941661409294,14.905748175954274,14.472099309081486,14.03217186918074,13.209085033882506,14.462434767153079,15.51238880827216,14.458735879559882,13.69690425482801,14.642536515023515,14.650455351011724,13.826120758827118,13.810820158367903,9.86761581566672,9.654639526157553,9.404513692903123,9.231457074222856,232
5495,East Asia & Pacific,EAS,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,50.66956521739131,55.025,44.94166666666666,39.50399999999999,33.372,30.51999999999999,25.732,25.732000000000006,23.568,26.56538461538461,25.80344827586207,24.28275862068965,20.00689655172414,17.155172413793107,16.648275862068967,235
5499,Europe & Central Asia,ECS,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,15.453658536585364,12.923809523809524,13.330232558139533,11.195555555555556,9.702222222222222,7.976086956521741,7.042553191489363,7.480851063829787,6.595744680851066,5.9229166666666675,5.446938775510205,4.573469387755101,4.1571428571428575,4.087755102040816,3.6326530612244894,235
5512,Latin America & Caribbean,LCN,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,78.2578947368421,73.61,58.67931034482758,52.20000000000002,45.90333333333334,42.536666666666655,35.92333333333333,38.20666666666668,37.448387096774184,34.632258064516115,31.57272727272727,30.066666666666666,30.27272727272727,30.84242424242425,36.472727272727276,235
5519,Middle East & North Africa,MEA,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,53.89285714285714,53.95,65.82941176470588,62.45882352941175,47.96842105263158,41.50526315789474,34.90526315789473,37.15263157894738,34.75,29.404761904761912,26.123809523809523,25.47142857142857,25.16666666666667,23.542857142857137,18.004761904761907,235
5530,South Asia,SAS,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,42.825,45.76,45.2,43.54,40.08,37.08,28.5,24.54,21.660000000000004,18.82,20.250000000000004,15.75,14.637500000000005,13.6375,21.3625,235
5532,Sub-Saharan Africa,SSF,"Cost of business start-up procedures, female (% of GNI per capita)",IC.REG.COST.PC.FE.ZS,,,,306.1124999999999,250.4611111111111,205.70227272727269,202.42222222222225,183.16666666666669,138.53777777777776,114.62222222222219,104.80000000000004,88.73999999999998,75.53695652173914,69.74042553191488,57.8276595744681,56.325,54.631250000000016,49.91874999999999,235
5730,East Asia & Pacific,EAS,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,50.66956521739131,55.02500000000001,44.94166666666666,39.50399999999999,33.372,30.52,25.732,25.732,23.568,26.565384615384612,25.803448275862074,24.282758620689656,20.00689655172414,17.155172413793107,16.648275862068964,235
5734,Europe & Central Asia,ECS,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,15.453658536585364,12.923809523809526,13.33023255813953,11.195555555555556,9.702222222222222,7.97608695652174,7.042553191489363,7.480851063829785,6.595744680851063,5.922916666666667,5.446938775510203,4.573469387755104,4.157142857142857,4.087755102040815,3.632653061224488,235
5747,Latin America & Caribbean,LCN,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,78.25789473684213,73.61000000000001,58.679310344827606,52.2,45.90333333333334,42.536666666666655,35.923333333333346,38.20666666666667,37.4483870967742,34.632258064516144,31.572727272727274,30.066666666666666,30.27272727272728,30.842424242424237,36.472727272727276,235
5754,Middle East & North Africa,MEA,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,53.89285714285714,53.95,65.82941176470588,62.45882352941175,47.96842105263158,41.50526315789474,34.90526315789473,37.152631578947364,34.75,29.404761904761905,26.12380952380952,25.47142857142857,25.16666666666667,23.54285714285714,18.004761904761907,235
5765,South Asia,SAS,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,42.825,45.76,45.2,43.54,40.08,37.08,28.5,24.54,21.660000000000004,18.82,20.250000000000004,15.75,14.637500000000005,13.6375,21.3625,235
5767,Sub-Saharan Africa,SSF,"Cost of business start-up procedures, male (% of GNI per capita)",IC.REG.COST.PC.MA.ZS,,,,306.10937499999994,250.45555555555558,205.69999999999996,202.42,183.16222222222228,138.52666666666667,114.61111111111113,104.78888888888885,88.73111111111109,75.52608695652178,69.72978723404253,57.81276595744682,56.31250000000001,54.62083333333334,49.90624999999999,235
5965,East Asia & Pacific,EAS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.629923731681348,6.607067974894222,6.618950828772722,6.62691567317639,6.611318823073863,6.690993749515168,6.8665033195561325,6.9509401991021775,7.049697139066545,7.054326256160648,7.096113657042035,7.140365910050577,7.157334820599644,7.169209289887908,7.1798849684336385,7.152696747119354,,,257
5969,Europe & Central Asia,ECS,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.751215798904925,10.706962551482023,10.718311267786936,10.993517980542107,10.622327799647254,10.762671266305098,10.465603531813494,10.39568737477138,10.378959164814953,10.212412572473136,10.202257387780037,10.00418466803171,10.088313398730277,9.990359890715158,9.90417213889095,10.182515221740047,,,257
5982,Latin America & Caribbean,LCN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.930915872222241,5.884616739733982,5.847595362772286,5.820063530231817,5.801128083168911,5.788510880774377,5.779405632908118,5.777311501979346,5.7806158955186255,5.787344870422995,5.798251708554009,5.813980787306028,5.834077199123727,5.859051030389343,5.891892375613811,5.925489602613722,,,257
5989,Middle East & North Africa,MEA,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.569434856384271,5.512816903803934,5.469198607295129,5.430919775432877,5.3897350626168885,5.352208645643344,5.3116106200811135,5.273210836438214,5.233304166652711,5.19652305446976,5.165597158853021,5.138158480977517,5.106687922781889,5.0706141961860345,5.035321660938106,5.00203492357747,,,257
