,Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,number of countries
3018,United Kingdom,GBR,"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,6.2302604375820305,,,,,6.44800246922394,,,,,6.28653078408061,,,,,6.448487871956201,,,229
3019,United States,USA,"Cause of death, by injury, ages 35-59, female (% of relevant age group)",SH.DTH.INJR.3559.FE.ZS,8.79043087844896,,,,,9.320645351658301,,,,,9.142915252898261,,,,,9.087843895935471,,,229
3035,Euro area,EMU,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,15.196415067868054,,,,,14.793196840482619,,,,,14.146516099933311,,,,,13.91711992748766,,,229
3081,Australia,AUS,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,18.357238642819897,,,,,17.6505564671511,,,,,18.4187898196595,,,,,17.4903698009185,,,229
3096,Brazil,BRA,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,18.9154666980113,,,,,19.850438521316303,,,,,20.5715213927415,,,,,22.9794219185122,,,229
3104,Canada,CAN,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,17.7305695298589,,,,,18.306991066818,,,,,17.651274058408802,,,,,17.4134505330962,,,229
3108,China,CHN,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,16.4549346033244,,,,,16.8090221028091,,,,,17.2314850948974,,,,,17.3773970704903,,,229
3147,India,IND,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,14.8012558498129,,,,,14.6334640433004,,,,,15.237063830724999,,,,,15.9040289951828,,,229
3208,Russian Federation,RUS,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,29.948392771875,,,,,26.1777432326958,,,,,22.908381939140803,,,,,19.717570278686498,,,229
3247,United Kingdom,GBR,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,11.7073197678071,,,,,11.941372609821801,,,,,12.0607140672209,,,,,13.335433711239,,,229
3248,United States,USA,"Cause of death, by injury, ages 35-59, male (% of relevant age group)",SH.DTH.INJR.3559.MA.ZS,15.632957626027801,,,,,15.840904433880599,,,,,15.5220975860045,,,,,15.281817295843402,,,229
3264,Euro area,EMU,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,51.42668943091852,,,,,54.48410617682025,,,,,57.99376260101345,,,,,59.77551162601496,,,229
3310,Australia,AUS,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,51.709119069017,,,,,52.33768112666039,,,,,51.7241517931878,,,,,54.10973364261379,,,229
3325,Brazil,BRA,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,47.663053102312794,,,,,47.939083526252794,,,,,47.8982434307919,,,,,48.148711650861394,,,229
3333,Canada,CAN,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,50.7279771327437,,,,,48.0907622547981,,,,,49.0091428477915,,,,,51.99666028295611,,,229
3337,China,CHN,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,47.4096799760132,,,,,47.92220064657229,,,,,48.979142639668595,,,,,51.2912062710731,,,229
3376,India,IND,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,26.9519386447541,,,,,27.3868440972815,,,,,30.171204811089897,,,,,32.4563261449791,,,229
3437,Russian Federation,RUS,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,37.6249668232017,,,,,39.43753768168,,,,,41.178120521862,,,,,42.264891620053504,,,229
3476,United Kingdom,GBR,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,61.4168761783055,,,,,60.8802829882084,,,,,64.6824679809322,,,,,68.3069640312624,,,229
3477,United States,USA,"Cause of death, by non-communicable diseases, ages 15-34, female (% of relevant age group)",SH.DTH.NCOM.1534.FE.ZS,47.9159926361193,,,,,48.844744953797296,,,,,53.0813527606211,,,,,55.7623975040312,,,229
3493,Euro area,EMU,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,34.42424697936374,,,,,37.41848321664116,,,,,42.43786986250663,,,,,45.60571858179552,,,229
3539,Australia,AUS,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,36.373256878216296,,,,,36.255375834246394,,,,,38.860509409016,,,,,42.3345524293886,,,229
3554,Brazil,BRA,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,23.854923516792102,,,,,22.764685824346298,,,,,21.480292181508602,,,,,19.9175379413572,,,229
3562,Canada,CAN,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,31.1736143183159,,,,,31.9634018037091,,,,,34.8858625981169,,,,,38.4919241065961,,,229
3566,China,CHN,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,36.6557186393336,,,,,33.8763590049033,,,,,33.5964154485464,,,,,36.8570950813688,,,229
3605,India,IND,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,30.5499729619535,,,,,29.344905366037803,,,,,30.6093006627467,,,,,31.6778399899622,,,229
3666,Russian Federation,RUS,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,28.0043718163285,,,,,31.369243894830298,,,,,32.7488160645435,,,,,33.9368991124937,,,229
3705,United Kingdom,GBR,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,41.875373001168704,,,,,44.7221943106585,,,,,50.8117413687092,,,,,53.9392217401548,,,229
3706,United States,USA,"Cause of death, by non-communicable diseases, ages 15-34, male (% of relevant age group)",SH.DTH.NCOM.1534.MA.ZS,28.8981519845873,,,,,31.619746673098696,,,,,37.2973153320286,,,,,40.3196757045474,,,229
3722,Euro area,EMU,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,87.18687319236969,,,,,87.67096333182405,,,,,88.47315331543116,,,,,89.02233509111579,,,229
3768,Australia,AUS,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,88.6875314478916,,,,,87.83377336196828,,,,,87.35373029641909,,,,,87.0249889823111,,,229
3783,Brazil,BRA,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,83.88587610751009,,,,,83.3663948526455,,,,,82.766943106131,,,,,81.71010802442841,,,229
3791,Canada,CAN,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,87.73662094975491,,,,,86.89641569829959,,,,,86.8048688085083,,,,,87.0395685849549,,,229
3795,China,CHN,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,81.3736541580929,,,,,82.1396296477941,,,,,82.0863926055062,,,,,82.9955797740768,,,229
3834,India,IND,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,64.0716152556373,,,,,64.7478640210947,,,,,68.06997574929379,,,,,70.4937964356299,,,229
3895,Russian Federation,RUS,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,73.7874389643843,,,,,74.8579294406966,,,,,77.83464065170729,,,,,77.9764443034581,,,229
3934,United Kingdom,GBR,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,88.95419194464979,,,,,90.0997307764065,,,,,89.8096761905619,,,,,90.0698463902705,,,229
3935,United States,USA,"Cause of death, by non-communicable diseases, ages 35-59, female (% of relevant age group)",SH.DTH.NCOM.3559.FE.ZS,85.56526929092179,,,,,84.8219616978148,,,,,85.76211740467541,,,,,85.7796638181576,,,229
3951,Euro area,EMU,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,80.5801471642382,,,,,81.02665045881126,,,,,82.0750348504408,,,,,82.33766802922942,,,229
3997,Australia,AUS,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,78.4923883031992,,,,,79.29168960810951,,,,,78.49368634237571,,,,,79.4718116406202,,,229
4012,Brazil,BRA,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,69.33073450565891,,,,,69.0886132920362,,,,,68.1312717501441,,,,,65.8686245571252,,,229
4020,Canada,CAN,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,77.8657456048579,,,,,77.58948654064291,,,,,79.1055268902195,,,,,78.9920832154404,,,229
4024,China,CHN,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,76.93535109892021,,,,,77.2657923160606,,,,,77.41551169846609,,,,,78.51195940432,,,229
4063,India,IND,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,59.979621957929794,,,,,60.337741435092795,,,,,63.7061149328088,,,,,65.8478453336297,,,229
4124,Russian Federation,RUS,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,59.870931447045706,,,,,62.851692684703394,,,,,66.7410549259647,,,,,66.6893306084594,,,229
4163,United Kingdom,GBR,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,83.494090799793,,,,,84.5722412277362,,,,,84.46227877168059,,,,,83.4006527579743,,,229
4164,United States,USA,"Cause of death, by non-communicable diseases, ages 35-59, male (% of relevant age group)",SH.DTH.NCOM.3559.MA.ZS,77.33039268325741,,,,,77.6374386290207,,,,,79.6374189047262,,,,,80.28168394733271,,,229
4180,Euro area,EMU,"Children out of school, primary, female",SE.PRM.UNER.FE,48984.0,57124.0,63003.0,81091.0,104963.0,114143.0,111617.0,88835.0,83578.0,79356.0,72336.0,82119.0,69231.0,73023.0,96690.0,,,,223
4225,Australia,AUS,"Children out of school, primary, female",SE.PRM.UNER.FE,40203.0,40460.0,40171.0,35223.0,32647.0,29455.0,27724.0,22261.0,21943.0,22829.0,21978.0,17343.0,19816.0,22965.0,26248.0,25671.0,,,223
4239,Brazil,BRA,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,450481.0,188412.0,,428212.0,138568.0,158529.0,,281299.0,145720.0,455495.0,347245.0,326234.0,,,223
4283,India,IND,"Children out of school, primary, female",SE.PRM.UNER.FE,13416546.0,13016778.0,12829139.0,7354612.0,,,,2248144.0,1406158.0,1865020.0,1688497.0,1695210.0,1384677.0,931474.0,,,,,223
4348,Russian Federation,RUS,"Children out of school, primary, female",SE.PRM.UNER.FE,,,,,,,168855.0,147590.0,115870.0,74479.0,,55215.0,54065.0,51620.0,87370.0,53327.0,,,223
4386,United Kingdom,GBR,"Children out of school, primary, female",SE.PRM.UNER.FE,377.0,,3329.0,304.0,13804.0,203.0,2741.0,42954.0,19799.0,26465.0,11728.0,4775.0,5557.0,,,,,,223
4387,United States,USA,"Children out of school, primary, female",SE.PRM.UNER.FE,268623.0,234904.0,386200.0,460956.0,581278.0,474297.0,320259.0,249321.0,239583.0,340525.0,575966.0,636727.0,706575.0,743524.0,672446.0,634666.0,,,223
4403,Euro area,EMU,"Children out of school, primary, male",SE.PRM.UNER.MA,65895.0,67838.0,69956.0,78791.0,103306.0,100953.0,91725.0,74771.0,72993.0,79581.0,79504.0,92968.0,91984.0,83126.0,92381.0,,,,223
4448,Australia,AUS,"Children out of school, primary, male",SE.PRM.UNER.MA,71405.0,74035.0,73043.0,66942.0,61994.0,55783.0,50935.0,41682.0,39809.0,36934.0,33197.0,25703.0,26067.0,27940.0,32257.0,33799.0,,,223
4462,Brazil,BRA,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,176218.0,360528.0,,628402.0,58594.0,295836.0,,254111.0,409483.0,494374.0,444099.0,445748.0,,,223
4506,India,IND,"Children out of school, primary, male",SE.PRM.UNER.MA,5637621.0,6197319.0,6724853.0,6422672.0,,,,1542717.0,2380111.0,3636203.0,3137944.0,3690124.0,2458114.0,1954726.0,,,,,223
4571,Russian Federation,RUS,"Children out of school, primary, male",SE.PRM.UNER.MA,,,,,,,221247.0,189897.0,149932.0,116232.0,,88814.0,91618.0,88993.0,132641.0,95533.0,,,223
4609,United Kingdom,GBR,"Children out of school, primary, male",SE.PRM.UNER.MA,1821.0,,6181.0,3822.0,17802.0,42.0,13604.0,55213.0,19731.0,26972.0,12374.0,6117.0,2753.0,,,,,,223
4610,United States,USA,"Children out of school, primary, male",SE.PRM.UNER.MA,311872.0,425420.0,601343.0,642126.0,785095.0,673289.0,576659.0,424472.0,360553.0,612968.0,685895.0,844232.0,735957.0,772830.0,798266.0,737424.0,,,223
4664,Australia,AUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,70.8,,,72.3,,,,,,,,,,,,,208
4678,Brazil,BRA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,,,80.3,,,,,,,,,,,,208
4685,Canada,CAN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,74.0,,,,,,,,,,,,,,,,208
4689,China,CHN,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,83.8,86.9,,,,,84.6,,89.3,89.0,89.1,88.6,87.9,,,,,,208
4725,India,IND,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,46.9,,,,53.0,,56.3,,54.8,,,,,,,,,,208
4782,Russian Federation,RUS,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,,,83.8,,,79.5,,,,68.0,,,,,,,208
4816,United Kingdom,GBR,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,76.0,80.0,83.0,84.0,84.0,82.0,82.0,84.0,82.0,84.0,,,,,,,,,208
4817,United States,USA,"Contraceptive prevalence, any methods (% of women ages 15-49)",SP.DYN.CONU.ZS,,,72.8,,,,,,77.1,,76.4,,,,,,,,208
4871,Australia,AUS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,70.8,,,68.1,62.5,,,57.9,,,64.3,,,,,,200
4884,Brazil,BRA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,,,77.1,77.1,,,,,,,,,,,200
4891,Canada,CAN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,72.0,,,,,,,,,,,,,,,,200
4895,China,CHN,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,86.2,,,,,84.0,,,,,,,,,,,,200
4928,India,IND,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,42.3,,,,45.7,,48.5,,48.1,,,,,,,,,,200
4984,Russian Federation,RUS,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,,,64.6,,,65.0,,,54.4,55.0,,,,,,,200
5016,United Kingdom,GBR,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,76.0,80.0,82.0,81.0,84.0,79.0,82.0,84.0,82.0,84.0,,,,,,,,,200
5017,United States,USA,"Contraceptive prevalence, modern methods (% of women ages 15-49)",SP.DYN.CONM.ZS,,,68.1,,,,,,71.6,,70.4,,,70.1,,,,,200
5034,Euro area,EMU,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,3.186817410224667,3.252488197984724,3.0354131564336804,2.900574484408927,2.461752139945109,2.2634407582580374,2.0936037158778307,1.9509106838436336,1.735500742321502,1.54185155349394,1.458990919072992,1.3563460236769882,1.211308831641513,1.1558842679555863,1.152872946312353,1.0549468279358456,0.986785968862919,0.8995663899702491,232
5079,Australia,AUS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,1.20000004768372,0.699999988079071,0.6000000238418579,0.6000000238418579,0.5,0.5,0.400000005960464,0.400000005960464,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,232
5094,Brazil,BRA,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,10.1999998092651,9.80000019073486,9.80000019073486,9.30000019073486,9.10000038146973,9.69999980926514,8.699999809265138,8.300000190734862,7.199999809265139,6.699999809265139,5.5,5.09999990463257,4.59999990463257,4.59999990463257,4.30000019073486,4.19999980926514,3.5,3.79999995231628,232
5102,Canada,CAN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,0.400000005960464,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,0.100000001490116,0.200000002980232,0.200000002980232,0.200000002980232,0.200000002980232,232
5107,China,CHN,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,36.5,35.4000015258789,34.2999992370605,33.0999984741211,31.399999618530302,30.399999618530302,29.2999992370605,27.7999992370605,25.899999618530302,24.7000007629395,24.0,22.899999618530302,21.7000007629395,20.6000003814697,19.7000007629395,18.7999992370605,18.0,17.1000003814697,232
5148,India,IND,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,37.7999992370605,42.7000007629395,42.9000015258789,42.7999992370605,42.9000015258789,42.2999992370605,37.5,36.7000007629395,35.2000007629395,35.0,33.9000015258789,32.5999984741211,31.600000381469698,30.7999992370605,30.100000381469698,29.2999992370605,28.2999992370605,27.399999618530302,232
5210,Russian Federation,RUS,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",SL.FAM.WORK.FE.ZS,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.100000001490116,0.30000001192092896,0.400000005960464,0.30000001192092896,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,0.400000005960464,232
